megadbid,Area,state,latactdd,lonactdd,elevuse_m,coast_km,maxaug_c,mindec_c,continen,precip_cm,rh_ann,raindays,cmd10yr,ecoreg,hw_plot_LG,bahwdftac,pct_hwd,year,N,S,hdep5yroll,ph_5y_roll,3yrSO2ugm3,spp_rich,Sscores,Nscores,N(eutroph),N(mesotroph),N(oligotroph),%oligotrophs,%mesotrophs,%eutrophs,olig:eutro,olig+meso:eutro,N(intermediate),N(sensitive),N(tolerant),% sens,% inter,% tol,sens:tol,sens+inter:tol,N(Cya l),N(Cya s-m),N(For p),N(For sh),N(Mtx m-l),N(Mtx s),% Cya l,% Cya s-m,% For p,% For sh,% Mtx m-l,% Mtx s,% Cya,% For
103075,East,New Hampshire,44.78,-71.54,581,147,21,-13,34,113,64.8176,148,,7,1,15.2,31.7,2003,8.29,7.17,0.2719044,4.6272726,1.458,10,4.154800844,4.2,0,0,10,1,0,0,,,5,3,0,0.375,0.625,0,,,0,0,2,1,7,0,0,0,0.2,0.1,0.7,0,0,0.3
103079,East,New Hampshire,44.13,-72.01,249,139,25,-11,36,93,60.6792,128,,7,1,70.6,78.4,2003,7.82,6.84,0.2440696,4.5737518,2.063,14,12.63069447,8.701247107,5,4,4,0.307692308,0.307692308,0.384615385,0.8,1.6,1,3,5,0.333333333,0.111111111,0.555555556,0.6,0.8,0,0,0,1,7,5,0,0,0,0.076923077,0.538461539,0.384615385,0,0.076923077
103088,East,Vermont,44.57,-72.07,329,165,24,-13,37,102,60.425,146,,7,1,26.9,32.9,2003,7.69,6.71,0.2679334,4.5981356,1.89,17,8.789415164,6.377821782,4,1,12,0.705882353,0.058823529,0.235294118,3,3.25,6,6,4,0.375,0.375,0.25,1.5,3,0,0,1,4,10,2,0,0,0.058823529,0.235294118,0.588235294,0.117647059,0,0.294117647
103099,East,Vermont,44.76,-72.59,379,208,22,-12,34,127,64.8176,159,,7,1,118.3,87.2,2003,10.61,8.96,0.323026,4.5899964,2.102,17,12.88395355,8.204333447,7,1,7,0.466666667,0.066666667,0.466666667,1,1.142857143,1,5,7,0.384615385,0.076923077,0.538461539,0.714285714,0.857142857,0,0,0,2,9,4,0,0,0,0.133333333,0.6,0.266666667,0,0.133333333
103101,East,Vermont,44.1,-73.04,610,204,22,-13,35,130,75.0795,133,,7,1,110,100,2003,10.49,9.29,0.2953042,4.5783244,2.634,22,12.68445809,8.362314102,8,4,7,0.368421053,0.210526316,0.421052632,0.875,1.375,3,4,9,0.25,0.1875,0.5625,0.444444444,0.777777778,0,0,0,1,12,7,0,0,0,0.05,0.6,0.35,0,0.05
103114,East,Vermont,44.97,-73.1,46,228,25,-10,35,92,70.199,135,,2,1,50.9,100,2003,10.56,7.79,0.2330718,4.5904132,2.548,12,12.26712731,9.078613665,4,4,3,0.272727273,0.363636364,0.363636364,0.75,1.75,2,3,4,0.333333333,0.222222222,0.444444444,0.75,1.25,0,0,0,1,6,4,0,0,0,0.090909091,0.545454546,0.363636364,0,0.090909091
103116,East,New York,44.07,-74.1,782,275,22,-13,35,121,64.8176,161,,7,1,150.8,67.7,2003,8.43,8.36,0.3630294,4.5580284,2.056,11,14.42843054,7.365536663,2,2,5,0.555555556,0.222222222,0.222222222,2.5,3.5,1,1,4,0.166666667,0.166666667,0.666666667,0.25,0.5,0,0,0,0,6,4,0,0,0,0,0.6,0.4,0,0
103124,East,New York,44.26,-74.62,497,313,23,-12,35,110,64.8176,160,,7,1,62.9,100,2003,8.16,8.32,0.322964,4.5500538,2.224,19,11.32470599,6.922471122,5,1,10,0.625,0.0625,0.3125,2,2.2,3,3,7,0.230769231,0.230769231,0.538461539,0.428571429,0.857142857,0,0,0,1,9,7,0,0,0,0.058823529,0.529411765,0.411764706,0,0.058823529
103126,East,New York,44.49,-74.17,529,297,24,-12,36,108,64.8176,153,,7,1,27.3,12.2,2003,7.53,7.41,0.2833408,4.5801668,1.964,18,5.907301293,4.445114824,1,0,16,0.941176471,0,0.058823529,16,16,4,9,2,0.6,0.266666667,0.133333333,4.5,6.5,1,0,2,2,10,3,0.055555556,0,0.111111111,0.111111111,0.555555556,0.166666667,0.055555556,0.222222222
103134,East,New York,44.03,-75.12,488,299,23,-12,35,120,69.7819,165,,7,1,73.1,73,2003,11.27,11.1,0.3768676,4.5161556,2.681,15,14.54952679,8.627217208,7,0,6,0.461538462,0,0.538461539,0.857142857,0.857142857,2,3,8,0.230769231,0.153846154,0.615384615,0.375,0.625,0,0,0,1,8,5,0,0,0,0.071428571,0.571428571,0.357142857,0,0.071428571
103396,East,Maine,45.01,-67.82,97,42,25,-12,37,114,65.0528,111,,2,1,32.5,20.4,2003,4.85,4.56,0.226448,4.688597,1.06,23,5.067708271,4.229299597,1,1,19,0.904761905,0.047619048,0.047619048,19,20,7,12,2,0.571428571,0.333333333,0.095238095,6,9.5,3,2,1,3,11,2,0.136363636,0.090909091,0.045454546,0.136363636,0.5,0.090909091,0.227272727,0.181818182
103401,East,Maine,45.46,-67.84,141,55,24,-13,37,112,69.7819,115,,2,1,7.8,5.8,2003,4.75,4.63,0.2217284,4.6884804,1.074,30,5.14408811,4.2,1,0,27,0.964285714,0,0.035714286,27,27,6,18,2,0.692307692,0.230769231,0.076923077,9,12,3,2,2,3,15,4,0.103448276,0.068965517,0.068965517,0.103448276,0.517241379,0.137931035,0.172413793,0.172413793
103407,East,Maine,45.84,-67.8,149,82,24,-13,37,107,69.7819,129,,2,1,15.9,11.6,2003,4.08,3.87,0.1992426,4.6987888,0.977,30,5.404159083,4.530913091,2,0,26,0.928571429,0,0.071428571,13,13,7,16,2,0.64,0.28,0.08,8,11.5,4,2,2,3,12,5,0.142857143,0.071428571,0.071428571,0.107142857,0.428571429,0.178571429,0.214285714,0.178571429
103416,East,Maine,45.04,-68.92,50,50,25,-12,37,108,65.0528,119,,2,1,48.6,58.7,2003,4.94,4.33,0.1994832,4.688752,1.406,22,9.616205909,6.614560956,5,3,12,0.6,0.15,0.25,2.4,3,4,9,6,0.473684211,0.210526316,0.315789474,1.5,2.166666667,0,1,2,3,10,5,0,0.047619048,0.095238095,0.142857143,0.476190476,0.238095238,0.047619048,0.238095238
103417,East,Maine,45.24,-68.32,131,78,24,-13,37,113,65.0528,121,,2,1,2.5,5.6,2003,4.78,4.48,0.2206658,4.6840598,1.156,20,4.254132017,4.375529298,1,1,18,0.9,0.05,0.05,18,19,8,7,1,0.4375,0.5,0.0625,7,15,0,1,1,2,14,2,0,0.05,0.05,0.1,0.7,0.1,0.05,0.15
103423,East,Maine,45.45,-68.85,181,91,24,-13,37,110,69.7819,126,,2,1,84.7,87.9,2003,4.3,4.22,0.2044066,4.6928108,1.158,26,8.222348813,5.817162604,4,1,18,0.782608696,0.043478261,0.173913044,4.5,4.75,4,12,6,0.545454546,0.181818182,0.272727273,2,2.666666667,2,2,0,4,13,4,0.08,0.08,0,0.16,0.52,0.16,0.16,0.16
103427,East,Maine,45.66,-68.34,174,97,24,-13,37,109,69.7819,126,,2,1,105.9,84.2,2003,4.45,4.09,0.2126868,4.6891832,1.113,23,7.051414057,5.999396962,3,2,16,0.761904762,0.095238095,0.142857143,5.333333333,6,2,12,5,0.631578947,0.105263158,0.263157895,2.4,2.8,2,2,0,3,11,4,0.090909091,0.090909091,0,0.136363636,0.5,0.181818182,0.181818182,0.136363636
103432,East,Maine,45.87,-68.91,650,136,21,-16,37,130,80.2897,154,,7,0,0,0,2003,6.54,5.69,0.2761718,4.694006,1.202,11,5.889739974,4.2,0,0,10,1,0,0,,,4,4,1,0.444444444,0.444444444,0.111111111,4,8,0,1,0,1,7,2,0,0.090909091,0,0.090909091,0.636363636,0.181818182,0.090909091,0.090909091
103446,East,Maine,45.03,-69.98,369,97,23,-13,36,114,64.8176,128,,7,1,115.3,91.3,2003,5.43,4.68,0.2298576,4.6912846,1.274,21,7.424762032,5.710543054,3,3,14,0.7,0.15,0.15,4.666666667,5.666666667,5,7,4,0.4375,0.3125,0.25,1.75,3,0,0,1,2,12,5,0,0,0.05,0.1,0.6,0.25,0,0.15
103447,East,Maine,45.23,-69.45,225,84,24,-13,37,113,69.7819,129,,2,1,17.4,18,2003,5.1,4.48,0.2093778,4.7028582,1.194,23,7.031188869,4.750138479,3,0,18,0.857142857,0,0.142857143,6,6,6,9,5,0.45,0.3,0.25,1.8,3,0,1,2,3,12,4,0,0.045454546,0.090909091,0.136363636,0.545454546,0.181818182,0.045454546,0.227272727
103454,East,Maine,45.46,-69.97,362,127,23,-14,37,99,64.5804,136,,7,0,0,0,2003,4.55,4.05,0.1845684,4.7074778,1.095,15,4.003621119,4.2,0,0,15,1,0,0,,,5,8,0,0.615384615,0.384615385,0,,,2,1,1,3,8,0,0.133333333,0.066666667,0.066666667,0.2,0.533333333,0,0.2,0.266666667
103464,East,Maine,45.89,-69.98,354,122,23,-15,38,107,64.5804,139,,7,0,3.3,1.3,2003,4.87,4.25,0.207203,4.6950698,1.387,24,5.434000958,4.407055706,1,2,16,0.842105263,0.105263158,0.052631579,16,18,5,11,2,0.611111111,0.277777778,0.111111111,5.5,8,1,0,1,4,12,2,0.05,0,0.05,0.2,0.6,0.1,0.05,0.25
103474,East,Maine,45.24,-70.5,404,134,22,-14,36,99,64.5804,131,,7,1,90.6,84.4,2003,5.13,4.42,0.209049,4.6776992,1.212,18,3.862279546,5.392766777,1,6,11,0.611111111,0.333333333,0.055555556,11,17,6,9,1,0.5625,0.375,0.0625,9,15,0,1,1,2,11,3,0,0.055555556,0.055555556,0.111111111,0.611111111,0.166666667,0.055555556,0.166666667
103484,East,Maine,45.65,-70.5,569,128,20,-14,34,109,64.5804,146,,7,1,52.7,100,2003,6.64,5.49,0.2646248,4.6801532,1.256,13,5.907689908,5.177981757,2,0,10,0.833333333,0,0.166666667,5,5,2,7,2,0.636363636,0.181818182,0.181818182,3.5,4.5,2,1,0,1,7,1,0.166666667,0.083333333,0,0.083333333,0.583333333,0.083333333,0.25,0.083333333
103486,East,Maine,45.02,-71.03,539,137,22,-14,36,108,64.5804,153,,7,1,81,93.3,2003,6.43,5.75,0.2537072,4.6499834,1.331,12,8.532237913,6.881357433,3,2,6,0.545454546,0.181818182,0.272727273,2,2.666666667,3,2,3,0.25,0.375,0.375,0.666666667,1.666666667,0,0,0,0,9,2,0,0,0,0,0.818181818,0.181818182,0,0
103685,East,Maine,46.07,-68.35,259,126,23,-14,37,103,64.8176,130,,2,1,96,100,2003,4.23,3.79,0.1961252,4.7023756,1.046,16,7.290647004,6.278583761,3,3,8,0.571428571,0.214285714,0.214285714,2.666666667,3.666666667,2,7,3,0.583333333,0.166666667,0.25,2.333333333,3,1,1,1,1,7,3,0.071428571,0.071428571,0.071428571,0.071428571,0.5,0.214285714,0.142857143,0.142857143
103695,East,Maine,46.27,-68.88,257,140,23,-15,38,100,69.5703,133,,2,0,0,0,2003,4.12,3.62,0.1890638,4.7000008,0.92,31,5.021060613,4.236193619,1,1,26,0.928571429,0.035714286,0.035714286,26,27,9,15,2,0.576923077,0.346153846,0.076923077,7.5,12,2,1,4,2,16,4,0.068965517,0.034482759,0.137931035,0.068965517,0.551724138,0.137931035,0.103448276,0.206896552
103696,East,Maine,46.5,-68.31,181,156,23,-14,37,95,64.5804,132,,2,1,6.3,8.3,2003,3.91,3.43,0.1685002,4.719983,0.949,24,5.011836926,4.239975042,0,1,22,0.956521739,0.043478261,0,,,6,14,1,0.666666667,0.285714286,0.047619048,14,20,2,2,3,3,11,3,0.083333333,0.083333333,0.125,0.125,0.458333333,0.125,0.166666667,0.25
103702,East,Maine,46.72,-68.86,303,110,23,-15,38,99,64.5804,137,,7,1,8.4,11.9,2003,4.23,3.46,0.1872872,4.7116834,1.036,21,5.602798986,4.2,1,0,17,0.944444444,0,0.055555556,17,17,6,9,2,0.529411765,0.352941177,0.117647059,4.5,7.5,1,1,2,2,11,2,0.052631579,0.052631579,0.105263158,0.105263158,0.578947368,0.105263158,0.105263158,0.210526316
103708,East,Maine,46.92,-68.33,302,128,23,-14,37,98,69.5703,137,,2,1,78.4,66.5,2003,3.74,3.25,0.1735754,4.7277476,1.003,26,5.810147133,4.46826227,1,1,21,0.913043478,0.043478261,0.043478261,21,22,6,13,2,0.619047619,0.285714286,0.095238095,6.5,9.5,2,1,2,3,14,2,0.083333333,0.041666667,0.083333333,0.125,0.583333333,0.083333333,0.125,0.208333333
103712,East,Maine,46.1,-69.41,314,125,23,-15,38,101,69.5703,133,,7,1,98.9,84.2,2003,4.3,3.63,0.187517,4.6929596,0.913,20,5.074948787,5.044134784,1,3,16,0.8,0.15,0.05,16,19,5,10,1,0.625,0.3125,0.0625,10,15,0,1,1,2,11,5,0,0.05,0.05,0.1,0.55,0.25,0.05,0.15
103724,East,Maine,46.26,-69.97,437,88,21,-15,36,104,69.3567,136,,7,1,71.4,86.5,2003,5.1,4.1,0.209874,4.6823834,1.128,20,6.251908756,5.408168867,3,1,15,0.789473684,0.052631579,0.157894737,5,5.333333333,3,10,4,0.588235294,0.176470588,0.235294118,2.5,3.25,2,1,0,4,11,1,0.105263158,0.052631579,0,0.210526316,0.578947368,0.052631579,0.157894737,0.210526316
103725,East,Maine,46.48,-69.45,322,94,23,-15,38,97,64.5804,132,,7,1,15.3,41.8,2003,4.46,3.62,0.1921658,4.6905186,1.012,17,3.749296263,4.377763453,0,2,15,0.882352941,0.117647059,0,,,6,10,0,0.625,0.375,0,,,0,1,3,4,9,0,0,0.058823529,0.176470588,0.235294118,0.529411765,0,0.058823529,0.411764706
103730,East,Maine,46.72,-69.95,380,50,22,-15,37,98,69.3567,132,,7,0,0,0,2003,4.66,3.55,,,1.174,6,3.93229723,4.2,0,0,6,1,0,0,,,3,3,0,0.5,0.5,0,,,0,0,0,1,5,0,0,0,0,0.166666667,0.833333333,0,0,0.166666667
103738,East,Maine,46.92,-69.43,357,66,22,-16,38,94,74.7157,131,,7,1,136.5,76.1,2003,3.87,3.21,0.1775264,4.6945324,0.936,23,3.820481227,4.403309039,0,2,20,0.909090909,0.090909091,0,,,6,14,0,0.7,0.3,0,,,2,2,2,2,12,2,0.090909091,0.090909091,0.090909091,0.090909091,0.545454546,0.090909091,0.181818182,0.181818182
103923,East,Maine,47.11,-68.86,443,85,22,-15,37,95,64.5804,142,,7,1,86,100,2003,4,3.33,0.1866392,4.7116014,1.036,16,6.164904115,5.925433856,3,2,9,0.642857143,0.142857143,0.214285714,3,3.666666667,3,7,3,0.538461539,0.230769231,0.230769231,2.333333333,3.333333333,2,1,0,1,9,1,0.142857143,0.071428571,0,0.071428571,0.642857143,0.071428571,0.214285714,0.071428571
104289,East,Delaware,38.61,-75.41,,17,29,-2,31,114,62.4008,102,,2,1,30.5,23.5,2003,15.89,14.78,0.3696244,4.5157374,7.817,6,19.00042404,14.00821232,6,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0
104291,East,Delaware,39.24,-75.71,,23,29,-2,31,113,66.6413,103,,2,1,94.9,100,2003,14.68,16.89,0.4099268,4.4718754,9.152,8,19.57475648,14.33582921,7,1,0,0,0.125,0.875,0,0.142857143,0,0,6,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0.625,0.375,0,0
102199,East,Pennsylvania,41.79,-76.89,548,234,24,-7,31,95,70.4046,116,,2,1,107.4,100,2003,11.74,16.26,0.3923906,4.397883,6.492,6,,9.10703612,2,2,1,0.2,0.4,0.4,0.5,1.5,0,1,2,0.333333333,0,0.666666667,0.5,0.5,0,0,0,0,3,2,0,0,0,0,0.6,0.4,0,0
102245,East,Pennsylvania,41.1,-79.78,463,316,26,-7,33,109,65.7457,133,,2,1,82.5,100,2003,14.4,24.5,0.456579,4.3711916,8.963,6,,10.66046162,2,2,1,0.2,0.4,0.4,0.5,1.5,0,2,2,0.5,0,0.5,1,1,0,0,0,0,4,2,0,0,0,0,0.666666667,0.333333333,0,0
102762,East,New York,43.05,-73.48,163,186,26,-8,34,105,65.5168,115,,7,1,41.1,91.9,2003,10.13,10.79,0.3261196,4.5237666,4.7,5,,10.31025853,2,3,0,0,0.6,0.4,0,1.5,0,2,2,0.5,0,0.5,1,1,0,0,0,0,2,3,0,0,0,0,0.4,0.6,0,0
102823,East,New York,43.13,-78.6,183,407,26,-6,32,94,70.6083,145,,2,1,2.5,100,2003,13.22,18.37,0.3789994,4.3894648,8.408,5,,7.699664466,1,2,2,0.4,0.4,0.2,2,4,1,2,1,0.5,0.25,0.25,2,3,0,0,0,0,5,0,0,0,0,0,1,0,0,0
101066,East,Maryland,38.47,-75.76,13,11,30,-1,31,111,62.6386,100,,2,1,78.9,46.9,2004,13.87,13.95,0.3732204,4.5373526,7.823,12,17.46778004,12.64275417,9,0,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,1,6,2,0,0,0,0.111111111,0.666666667,0.222222222,0,0.111111111
101077,East,Maryland,38.5,-76.23,0,2,29,-1,30,113,66.8602,104,,2,1,80,49.5,2004,17.56,17.67,0.398995,4.4961232,9.8,16,15.93923857,14.06048017,8,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0.125,0.875,0,0,0.125
101166,East,Ohio,38.67,-82.29,276,408,29,-3,32,106,62.1609,122,,2,1,109.9,100,2004,13.34,19.08,0.399675,4.4769684,9.71,10,19.22819349,13.30786579,8,2,0,0,0.2,0.8,0,0.25,0,1,7,0.125,0,0.875,0.142857143,0.142857143,0,0,0,0,6,4,0,0,0,0,0.6,0.4,0,0
101179,East,Ohio,38.97,-84.07,273,555,29,-4,33,111,66.4204,119,,2,1,130,100,2004,14.24,26.08,0.3935476,4.4925552,11.953,9,21.21809057,13.49445682,7,0,1,0.125,0,0.875,0.142857143,0.142857143,0,0,7,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0.875,0.125,0,0
101430,East,New Jersey,39.37,-74.91,18,19,29,-3,32,112,66.6413,100,,2,1,47.3,97.9,2004,14.14,14.82,0.3374042,4.5381874,8.515,6,22.05420359,14.90891639,6,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0.833333333,0.166666667,0,0
101433,East,New Jersey,39.69,-74.3,15,8,28,-3,31,115,66.6413,104,,2,1,6.3,14.4,2004,13.91,12.34,0.3008318,4.5464692,6.702,6,22.98919435,12.47313143,5,0,1,0.166666667,0,0.833333333,0.2,0.2,0,0,5,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0
101436,East,New Jersey,39.65,-74.94,36,28,29,-2,31,116,62.1609,102,,2,1,15.2,16.3,2004,15.9,16.65,0.3575146,4.5282574,8.887,7,18.19095893,12.33945836,5,1,1,0.142857143,0.142857143,0.714285714,0.2,0.4,0,1,5,0.166666667,0,0.833333333,0.2,0.2,0,0,0,0,6,1,0,0,0,0,0.857142857,0.142857143,0,0
101466,East,Maryland,39.57,-78.65,209,146,29,-4,33,95,66.4204,114,,2,1,136.6,100,2004,11.06,15.65,0.370706,4.4487286,10.337,12,20.81619812,11.97309681,5,0,1,0.166666667,0,0.833333333,0.2,0.2,0,0,5,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.666666667,0.333333333,0,0
101522,East,Ohio,39.57,-81.18,289,335,28,-5,33,109,66.1975,131,,2,1,114.8,100,2004,14.3,30.53,0.5106378,4.3713156,12.964,10,17.94390482,10.1002986,6,1,2,0.222222222,0.111111111,0.666666667,0.333333333,0.5,0,1,6,0.142857143,0,0.857142857,0.166666667,0.166666667,0,0,0,1,6,2,0,0,0,0.111111111,0.666666667,0.222222222,0,0.111111111
101526,East,Ohio,39.87,-81.03,308,335,27,-5,32,106,66.1975,128,,2,1,52.3,100,2004,13.78,26.37,0.4947842,4.3781794,12.705,7,25.55388845,12.33383162,6,0,1,0.142857143,0,0.857142857,0.166666667,0.166666667,0,0,6,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0.714285714,0.285714286,0,0
101538,East,Ohio,39.6,-82.49,298,437,28,-5,33,102,66.1975,116,,2,1,84.9,75.8,2004,14.26,19.06,0.4317458,4.44011,8.539,11,20.76524453,14.07425131,10,1,0,0,0.090909091,0.909090909,0,0.1,0,1,10,0.090909091,0,0.909090909,0.1,0.1,0,0,0,1,7,3,0,0,0,0.090909091,0.636363636,0.272727273,0,0.090909091
101544,East,Ohio,39.28,-83.3,284,496,28,-4,32,103,71.2077,118,,2,1,93,100,2004,13.53,19.26,0.4085352,4.4418816,8.812,8,17.2547059,12.22205721,6,2,0,0,0.25,0.75,0,0.333333333,0,1,6,0.142857143,0,0.857142857,0.166666667,0.166666667,0,0,0,0,5,3,0,0,0,0,0.625,0.375,0,0
101876,East,Ohio,40.47,-80.73,320,338,27,-5,32,99,66.1975,130,,2,1,66.9,100,2004,13.89,22.84,0.4234274,4.4119654,11.18,6,21.97646009,11.21523508,4,0,2,0.333333333,0,0.666666667,0.5,0.5,0,1,4,0.2,0,0.8,0.25,0.25,0,0,0,0,5,1,0,0,0,0,0.833333333,0.166666667,0,0
101883,East,Ohio,40.76,-80.57,321,342,27,-5,32,97,65.9726,132,,2,1,88.5,84.2,2004,15.03,27.26,0.405021,4.4129068,10.702,7,22.39393885,10.13963146,4,1,2,0.285714286,0.142857143,0.571428571,0.5,0.75,0,1,4,0.2,0,0.8,0.25,0.25,0,0,0,0,5,2,0,0,0,0,0.714285714,0.285714286,0,0
101887,East,Ohio,40.2,-81.55,325,386,27,-5,32,100,66.1975,114,,2,1,120.5,100,2004,14.46,21.87,0.4433048,4.3909022,9.784,6,23.12383639,13.03563806,5,0,1,0.166666667,0,0.833333333,0.2,0.2,0,0,5,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0.833333333,0.166666667,0,0
101894,East,Ohio,40.2,-82.86,289,484,28,-5,33,100,66.1975,119,,2,1,33,100,2004,14.82,17.33,0.3465016,4.4853596,8.414,8,20.96283171,11.29238463,6,1,1,0.125,0.125,0.75,0.166666667,0.333333333,0,0,6,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0.625,0.375,0,0
101898,East,Ohio,40.48,-82.05,316,434,27,-6,33,101,65.9726,117,,2,1,70.5,100,2004,14.25,17.5,0.3730258,4.4522516,7.561,12,20.9976493,12.57007609,10,1,1,0.083333333,0.083333333,0.833333333,0.1,0.2,0,0,10,0,0,1,0,0,0,0,0,0,8,4,0,0,0,0,0.666666667,0.333333333,0,0
101907,East,Ohio,40.51,-84.7,264,633,27,-6,33,94,66.1975,113,,2,1,12.7,100,2004,18.1,14.31,0.2910306,4.561304,6.332,7,10.79745152,10.74648689,3,2,1,0.166666667,0.333333333,0.5,0.333333333,1,0,3,3,0.5,0,0.5,1,1,0,0,0,0,2,5,0,0,0,0,0.285714286,0.714285714,0,0
102159,East,New York,41.86,-73.53,195,67,26,-7,33,115,61.1814,113,,7,1,22.2,62.2,2004,11.96,12.63,0.372711,4.490988,5.721,9,17.33913066,10.39045774,5,3,1,0.111111111,0.333333333,0.555555556,0.2,0.8,0,2,5,0.285714286,0,0.714285714,0.4,0.4,0,0,0,0,6,3,0,0,0,0,0.666666667,0.333333333,0,0
102165,East,New York,41.53,-74.18,117,30,27,-6,33,113,61.4294,107,,2,1,40.5,100,2004,12.04,13.68,0.4204918,4.4499014,7.507,6,19.08583758,10.95657316,4,1,1,0.166666667,0.166666667,0.666666667,0.25,0.5,0,1,4,0.2,0,0.8,0.25,0.25,0,0,0,0,5,1,0,0,0,0,0.833333333,0.166666667,0,0
102169,East,New York,41.81,-74.2,91,56,27,-7,34,122,65.9726,113,,2,1,75.7,61.3,2004,10.99,12.21,0.4420204,4.465929,6.02,14,20.18403974,10.51272736,8,0,4,0.333333333,0,0.666666667,0.5,0.5,1,1,9,0.090909091,0.090909091,0.818181818,0.111111111,0.222222222,0,0,0,0,9,4,0,0,0,0,0.692307692,0.307692308,0,0
102185,East,New York,41.9,-75.22,499,117,24,-8,32,115,65.5168,130,,2,1,100.8,100,2004,11.68,13.65,0.4236752,4.4568202,4.059,12,18.54066357,10.18104348,7,1,3,0.272727273,0.090909091,0.636363636,0.428571429,0.571428571,2,0,7,0,0.222222222,0.777777778,0,0.285714286,0,0,0,0,9,2,0,0,0,0,0.818181818,0.181818182,0,0
102464,East,New York,42.25,-73.94,93,99,27,-7,34,108,65.7457,112,,2,1,80.2,54.9,2004,10.47,11.07,0.3862736,4.4846114,4.643,6,17.46867453,11.05869087,4,0,2,0.333333333,0,0.666666667,0.5,0.5,1,1,4,0.166666667,0.166666667,0.666666667,0.25,0.5,0,0,0,0,4,2,0,0,0,0,0.666666667,0.333333333,0,0
102481,East,New York,42.39,-74.24,671,115,23,-10,33,107,69.9914,127,,2,1,120.6,100,2004,10.18,11.06,0.4433604,4.478887,3.725,12,14.01718882,9.456476898,5,3,2,0.2,0.3,0.5,0.4,1,0,2,5,0.285714286,0,0.714285714,0.4,0.4,0,0,0,0,7,3,0,0,0,0,0.7,0.3,0,0
102487,East,New York,42.63,-74.99,468,160,25,-8,33,107,60.9314,142,,2,1,85.3,100,2004,11.26,12.51,0.404524,4.4766666,3.607,15,11.59640672,8.54138771,4,5,3,0.25,0.416666667,0.333333333,0.75,2,2,4,4,0.4,0.2,0.4,1,1.5,0,0,0,0,9,3,0,0,0,0,0.75,0.25,0,0
102488,East,New York,42.67,-74.28,217,145,25,-8,33,95,65.5168,127,,2,1,82.9,67.7,2004,9.66,10.53,0.3641246,4.4902672,3.736,15,18.17680515,10.00038657,8,1,4,0.307692308,0.076923077,0.615384615,0.5,0.625,1,1,8,0.1,0.1,0.8,0.125,0.25,0,0,0,0,8,5,0,0,0,0,0.615384615,0.384615385,0,0
102501,East,New York,42.74,-75.32,478,184,25,-8,33,104,60.9314,142,,2,1,120.2,100,2004,10.9,12.46,0.398675,4.4642708,3.917,10,15.5519049,9.333192382,5,1,3,0.333333333,0.111111111,0.555555556,0.6,0.8,2,0,5,0,0.285714286,0.714285714,0,0.4,0,0,0,0,7,2,0,0,0,0,0.777777778,0.222222222,0,0
102507,East,New York,42.07,-76.62,449,222,25,-7,32,96,65.5168,128,,2,1,108.1,97.9,2004,10.29,13.81,0.384197,4.4169562,6.017,11,20.48036442,9.67917444,5,1,4,0.4,0.1,0.5,0.8,1,2,1,5,0.125,0.25,0.625,0.2,0.6,0,0,0,0,7,3,0,0,0,0,0.7,0.3,0,0
102520,East,New York,42.98,-76.02,305,238,25,-7,32,104,70.6083,151,,2,1,6.9,100,2004,12.56,15.75,0.4203812,4.4329488,6.333,10,11.43677964,8.813642422,3,4,2,0.222222222,0.444444444,0.333333333,0.666666667,2,1,3,3,0.428571429,0.142857143,0.428571429,1,1.333333333,0,0,0,0,6,3,0,0,0,0,0.666666667,0.333333333,0,0
102521,East,New York,42.91,-76.71,143,272,26,-6,32,90,75.7855,125,,2,1,100.1,100,2004,11.42,15.44,0.3378198,4.4252514,7.633,8,15.88988299,9.637547045,4,2,2,0.25,0.25,0.5,0.5,1,1,2,4,0.285714286,0.142857143,0.571428571,0.5,0.75,0,0,0,0,7,1,0,0,0,0,0.875,0.125,0,0
102530,East,New York,42.62,-77.32,605,295,23,-8,31,95,65.5168,126,,2,1,95.4,100,2004,11.13,13.96,0.3542898,4.4174652,5.711,14,14.0830317,8.572847285,5,2,4,0.363636364,0.181818182,0.454545455,0.8,1.2,2,1,5,0.125,0.25,0.625,0.2,0.6,0,0,0,0,9,2,0,0,0,0,0.818181818,0.181818182,0,0
102535,East,New York,42.88,-77.39,251,314,26,-6,32,89,70.6083,136,,2,1,3.5,100,2004,10.56,14,0.3403974,4.419738,6.498,5,12.49826561,,2,2,0,0,0.5,0.5,0,1,0,2,2,0.5,0,0.5,1,1,0,0,0,0,2,2,0,0,0,0,0.5,0.5,0,0
