"","megadbid","Area","N","coast_km","maxaug_c","mindec_c","continen","precip_cm","CMD","Abn_Cya_l","Abn_Cya_s_m","Abn_For_p","Abn_For_sh","Abn_Mtx_m_l","Abn_Mtx_s","Abn_For_sum34_max8","Abn_Cya_sum34_max8","Abn_Mtx_sum34_max8","Abn_eutr","Abn_inter","Abn_meso","Abn_olig","Abn_sens","Abn_tol","Abn_Max_Cya","Abn_Max_For","Abn_Max_Mtx","Abn_Max_eutr","Abn_Max_inter","Abn_Max_meso","Abn_Max_olig","Abn_Max_sens","Abn_Max_tol","Abn_Log_Cya","Abn_Log_For","Abn_Log_Mtx","Abn_Log_eutr","Abn_Log_inter","Abn_Log_meso","Abn_Log_olig","Abn_Log_sens","Abn_Log_tol","Abn_Cya_sum34_max4","Abn_For_sum34_max4","Abn_Mtx_sum34_max4"
"4052",103096,"East",8.64,178,23,-14,37,115,199,0,0,0,3,3,3,3,0,6,21,9,6,18,15,18,0,3,3,3,3,3,3,3,3,0,0.1,0.911,0.1,0.1,0.1,0.1,0.1,0.1,0,3,27
"4053",103102,"East",8.53,220,25,-9,34,91,181,0,0,0,0,3,3,0,0,6,30,9,9,15,15,24,0,0,3,3,3,3,3,3,3,0,0.01,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,33
"4054",103104,"East",10.6,268,22,-13,35,114,53,0,0,0,0,3,3,0,0,6,27,9,3,15,6,24,0,0,3,3,3,3,3,3,3,0,0.01,1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,30
"4055",103110,"East",5.77,267,25,-10,35,85,172,0,0,0,0,3,3,0,0,6,15,3,6,0,6,9,0,0,3,3,3,3,0,3,3,0,0,0.54,0.1,0.1,0.1,0.01,0.1,0.1,0,0,15
"4056",103112,"East",8.45,290,24,-12,36,105,112,0,0,0,3,3,3,3,0,6,18,12,3,30,15,15,0,3,3,3,3,3,3,3,3,0,0.21,0.92,0.1,0.1,0.1,0.1,0.1,0.1,0,6,27
"4057",103118,"East",8.39,300,23,-13,36,114,87,0,0,0,0,3,3,0,0,6,24,9,3,18,12,24,0,0,3,3,3,3,3,3,3,0,0.01,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,33
"4058",103121,"East",9.42,316,24,-12,36,112,90,0,0,0,3,4,0,3,0,4,6,7,4,23,13,13,0,3,4,3,4,4,4,4,4,0.001,0.1,2.313,0.1,1,1,1,1,1,0,3,17
"4059",103128,"East",7.83,312,23,-12,35,108,102,0,0,0,3,3,3,3,0,6,18,9,3,15,9,24,0,3,3,3,3,3,3,3,3,0,0.11,0.911,0.1,0.1,0.1,0.1,0.1,0.1,0,3,27
"4060",103131,"East",8.48,270,24,-11,35,95,166,0,0,0,0,3,3,0,0,6,18,3,9,0,9,12,0,0,3,3,3,3,0,3,3,0,0,0.602,0.1,0.1,0.1,0.001,0.1,0.1,0,0,18
"4061",103135,"East",10.85,307,24,-11,35,108,126,0,0,0,3,3,3,3,0,6,24,6,9,15,18,27,0,3,3,3,3,3,3,3,3,0,0.1,1.02,0.1,0.1,0.1,0.1,0.1,0.1,0,3,30
"4062",103137,"East",11.37,326,25,-9,34,106,195,0,0,0,0,3,3,0,0,6,18,6,0,9,6,12,0,0,3,3,3,0,3,3,3,0,0.001,0.62,0.1,0.1,0.01,0.1,0.1,0.1,0,0,18
"4063",103143,"East",9.93,346,24,-11,35,106,118,0,0,0,0,3,3,0,0,6,36,9,6,9,6,36,0,0,3,3,3,3,3,3,3,0,0.011,1.21,0.1,0.1,0.1,0.1,0.1,0.1,0,0,36
"4064",103395,"East",4.57,35,25,-12,37,114,154,0,0,3,3,4,0,6,0,4,16,22,15,52,39,16,0,3,4,4,4,3,4,3,4,0.001,0.601,1.713,1,1,0.1,1,0.1,1,0,18,25
"4065",103405,"East",5.01,68,24,-13,37,113,98,0,0,4,3,4,3,7,0,7,13,16,12,75,58,26,0,4,4,4,4,3,4,4,4,0.001,1.61,2.1,1,1,0.1,1,1,1,0,22,37
"4066",103414,"East",5.05,63,24,-13,37,112,129,3,3,3,3,3,3,6,6,6,12,21,18,93,81,18,3,3,3,3,3,3,3,3,3,0.3,0.7,1.521,0.1,0.1,0.1,0.1,0.1,0.1,9,21,45
"4067",103418,"East",4.95,70,25,-13,38,111,140,0,3,3,3,3,3,6,3,6,21,18,9,75,60,18,3,3,3,3,3,3,3,3,3,0.13,0.702,1.412,0.1,0.1,0.1,0.1,0.1,0.1,3,21,42
"4068",103436,"East",4.21,115,23,-14,37,105,101,0,0,0,0,3,3,0,0,6,18,0,3,3,0,18,0,0,3,3,0,3,3,0,3,0,0,0.71,0.1,0,0.1,0.1,0.01,0.1,0,0,21
"4069",103440,"East",5.19,58,24,-13,37,111,113,0,0,0,0,3,3,0,0,6,12,9,3,18,9,9,0,0,3,3,3,3,3,3,3,0,0.02,0.622,0.1,0.1,0.1,0.1,0.1,0.1,0,0,18
"4070",103445,"East",5.7,91,23,-14,37,122,37,0,0,0,3,3,0,3,0,3,9,6,0,18,9,6,0,3,3,3,3,0,3,3,3,0,0.1,0.443,0.1,0.1,0.01,0.1,0.1,0.1,0,3,12
"4071",103458,"East",6.37,110,22,-15,37,137,61,0,0,0,0,3,3,0,0,6,6,0,3,6,3,6,0,0,3,3,0,3,3,3,3,0.02,0,0.431,0.1,0.001,0.1,0.1,0.1,0.1,0,0,12
"4072",103462,"East",5.23,135,22,-14,36,106,54,0,0,0,3,3,3,3,0,6,12,6,6,18,15,9,0,3,3,3,3,3,3,3,3,0.002,0.21,0.532,0.1,0.1,0.1,0.1,0.1,0.1,0,6,15
"4073",103467,"East",4.83,125,22,-15,37,105,74,0,0,0,0,3,3,0,0,6,9,3,3,12,3,9,0,0,3,3,3,3,3,3,3,0.01,0,0.502,0.1,0.1,0.1,0.1,0.1,0.1,0,0,15
"4074",103472,"East",5.68,120,23,-14,37,102,105,0,0,3,3,3,0,6,0,3,12,9,12,33,36,9,0,3,3,3,3,3,3,3,3,0,0.61,0.422,0.1,0.1,0.1,0.1,0.1,0.1,0,18,12
"4075",103475,"East",8.26,146,20,-15,35,124,0,0,0,3,3,3,3,6,0,6,9,9,6,27,18,18,0,3,3,3,3,3,3,3,3,0,0.211,0.702,0.1,0.1,0.1,0.1,0.1,0.1,0,6,21
"4076",103481,"East",5.86,140,21,-14,35,118,2,0,0,3,3,3,0,6,0,3,6,12,6,45,27,6,0,3,3,3,3,3,3,3,3,0.001,0.511,0.631,0.1,0.1,0.1,0.1,0.1,0.1,0,15,18
"4077",103489,"East",7.16,150,20,-13,33,123,0,3,0,0,0,4,4,0,3,8,22,6,0,23,16,30,3,0,4,4,3,0,4,4,4,0.2,0.001,6.322,1,0.1,0.01,1,1,1,6,0,33
"4078",103684,"East",3.99,134,23,-14,37,106,94,3,0,3,3,4,3,6,3,7,15,9,9,56,49,15,3,3,4,3,3,3,4,4,3,0.2,0.5,2.021,0.1,0.1,0.1,1,1,0.1,6,15,34
"4079",103686,"East",4.22,145,24,-14,38,102,111,3,0,3,3,3,3,6,3,6,12,24,6,75,51,15,3,3,3,3,3,3,3,3,3,0.21,0.4,1.323,0.1,0.1,0.1,0.1,0.1,0.1,6,12,39
"4080",103694,"East",4.07,144,23,-14,37,100,106,3,0,3,3,3,3,6,3,6,15,12,9,81,69,12,3,3,3,3,3,3,3,3,3,0.201,0.7,1.301,0.1,0.1,0.1,0.1,0.1,0.1,6,21,39
"4081",103705,"East",3.79,137,23,-15,38,97,110,0,0,3,3,3,3,6,0,6,12,15,9,60,39,12,0,3,3,3,3,3,3,3,3,0.002,0.501,1.02,0.1,0.1,0.1,0.1,0.1,0.1,0,15,30
"4082",103710,"East",4.01,108,23,-15,38,95,108,0,0,3,3,3,0,6,0,3,9,15,9,36,30,6,0,3,3,3,3,3,3,3,3,0,0.6,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0,18,12
"4083",103722,"East",4.41,104,22,-15,37,100,95,0,0,0,3,3,3,3,0,6,9,6,3,27,24,9,0,3,3,3,3,3,3,3,3,0,0.201,0.611,0.1,0.1,0.1,0.1,0.1,0.1,0,6,18
"4084",103726,"East",4.9,75,22,-15,37,96,104,3,3,0,3,3,0,3,6,3,9,12,9,39,33,6,3,3,3,3,3,3,3,3,3,0.3,0.2,0.611,0.1,0.1,0.1,0.1,0.1,0.1,9,6,18
"4085",103732,"East",4.76,95,21,-14,35,102,47,3,3,0,0,3,3,0,6,6,15,9,3,45,30,15,3,0,3,3,3,3,3,3,3,0.301,0.011,1.12,0.1,0.1,0.1,0.1,0.1,0.1,9,0,33
"4086",103736,"East",4.14,55,22,-15,37,95,119,3,3,3,4,4,3,7,6,7,17,28,25,93,77,20,3,4,4,4,4,4,4,4,4,0.2,1.501,3.55,1,1,1,1,1,1,6,19,53
"4087",103741,"East",6.01,74,21,-15,36,102,81,0,0,0,3,3,0,3,0,3,9,6,3,18,18,6,0,3,3,3,3,3,3,3,3,0.002,0.111,0.521,0.1,0.1,0.1,0.1,0.1,0.1,0,3,15
"4088",103926,"East",4.23,89,21,-15,36,95,48,0,0,3,3,3,3,6,0,6,15,15,15,39,33,9,0,3,3,3,3,3,3,3,3,0,0.212,1.302,0.1,0.1,0.1,0.1,0.1,0.1,0,6,39
"4089",103931,"East",4.2,49,22,-15,37,97,76,0,3,3,3,4,3,6,3,7,7,16,12,58,51,7,3,3,4,4,4,3,4,3,4,0.1,0.6,1.6,1,1,0.1,1,0.1,1,3,18,22
"4090",104272,"East",15.36,14,29,-1,30,114,219,0,0,0,3,3,3,3,0,6,36,3,0,0,3,30,0,3,3,3,3,0,0,3,3,0,0.1,0.9,0.1,0.1,0,0,0.1,0.1,0,3,27
"4091",104275,"East",15.89,19,29,-2,31,114,211,0,0,0,3,3,3,3,0,6,33,3,3,0,3,30,0,3,3,3,3,3,0,3,3,0,0.1,0.9,0.1,0.1,0.1,0,0.1,0.1,0,3,27
"4092",104276,"East",15.78,25,29,-2,31,114,212,0,0,0,0,3,3,0,0,6,33,3,0,6,3,27,0,0,3,3,3,0,3,3,3,0,0,1.2,0.1,0.1,0,0.1,0.1,0.1,0,0,36
"4093",104277,"East",15.22,25,29,-2,31,113,214,0,0,0,0,3,3,0,0,6,12,0,3,0,9,9,0,0,3,3,0,3,0,3,3,0,0,0.6,0.1,0,0.1,0,0.1,0.1,0,0,18
"4094",104278,"East",15.59,18,29,-2,31,115,201,0,0,0,0,3,0,0,0,3,21,3,3,0,9,12,0,0,3,3,3,3,0,3,3,0,0,0.51,0.1,0.1,0.1,0,0.1,0.1,0,0,15
"4095",104281,"East",14.04,23,29,-2,31,114,200,0,0,0,0,3,3,0,0,6,27,3,0,6,3,24,0,0,3,3,3,0,3,3,3,0,0.01,0.91,0.1,0.1,0,0.1,0.1,0.1,0,0,27
"4096",104283,"East",14.68,26,29,-2,31,113,225,0,0,0,0,3,3,0,0,6,18,3,0,0,0,15,0,0,3,3,3,0,0,0,3,0,0,0.52,0.1,0.1,0,0,0,0.1,0,0,15
"4097",104287,"East",15.73,7,29,-2,31,113,203,0,0,0,0,3,3,0,0,6,18,3,3,0,6,21,0,0,3,3,3,3,0,3,3,0,0,0.71,0.1,0.1,0.1,0,0.1,0.1,0,0,21
"4098",101851,"East",12.63,231,26,-7,33,104,149,0,0,0,0,3,3,0,0,6,6,0,0,0,0,6,0,0,3,3,0,0,0,0,3,0,0,0.211,0.1,0.001,0,0.01,0,0.1,0,0,6
"4099",101861,"East",15.5,296,27,-6,33,103,219,0,0,0,0,3,0,0,0,3,15,3,0,3,0,12,0,0,3,3,3,0,3,0,3,0,0,0.4,0.1,0.1,0,0.1,0,0.1,0,0,12
"4100",101875,"East",15.46,312,27,-5,32,102,200,0,0,0,0,3,0,0,0,3,3,0,3,0,6,3,0,0,3,3,0,3,0,3,3,0,0,0.22,0.1,0.01,0.1,0.01,0.1,0.1,0,0,6
"4101",101880,"East",15.02,330,27,-5,32,96,228,0,0,0,0,3,3,0,0,6,6,0,0,0,0,6,0,0,3,3,0,0,0,0,3,0,0,0.22,0.1,0.01,0,0.01,0,0.1,0,0,6
"4102",102174,"East",15.65,129,24,-8,32,135,32,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0.13,0.1,0.01,0.01,0,0,0.1,0,0,3
"4103",102525,"East",11.2,309,24,-8,32,98,146,0,0,0,0,3,3,0,0,6,6,0,3,0,0,6,0,0,3,3,0,3,0,0,3,0,0,0.31,0.1,0,0.1,0,0,0.1,0,0,9
"4104",102801,"East",13.12,248,26,-8,34,120,119,0,0,0,0,0,3,0,0,3,3,0,3,0,0,3,0,0,3,3,0,3,0,0,3,0,0,0.221,0.1,0.01,0.1,0.01,0,0.1,0,0,6
"4105",100808,"East",12.88,279,27,-4,31,96,247,0,0,0,3,3,3,3,0,6,39,6,3,27,15,30,0,3,3,3,3,3,3,3,3,0,0.2,1.602,0.1,0.1,0.1,0.1,0.1,0.1,0,6,48
"4106",100811,"East",11.26,257,27,-4,31,108,210,0,0,0,3,3,3,3,0,6,39,3,0,15,9,36,0,3,3,3,3,0,3,3,3,0,0.112,1.51,0.1,0.1,0.001,0.1,0.1,0.1,0,3,45
"4107",100824,"East",12,358,27,-4,31,113,263,0,0,0,3,3,3,3,0,6,30,3,3,9,6,27,0,3,3,3,3,3,3,3,3,0,0.2,1.02,0.1,0.1,0.1,0.1,0.1,0.1,0,6,30
"4108",100827,"East",12.2,337,26,-4,30,101,309,0,0,0,0,3,3,0,0,6,27,3,3,12,9,24,0,0,3,3,3,3,3,3,3,0,0.02,1.21,0.1,0.1,0.1,0.1,0.1,0.1,0,0,36
"4109",100833,"East",9.85,317,25,-4,29,102,275,0,0,0,0,3,3,0,0,6,36,6,0,9,6,33,0,0,3,3,3,0,3,3,3,0,0.001,1.202,0.1,0.1,0,0.1,0.1,0.1,0,0,36
"4110",101065,"East",16.06,24,29,-1,30,114,218,0,0,0,3,3,0,3,0,3,30,3,3,0,6,24,0,3,3,3,3,3,0,3,3,0,0.1,0.82,0.1,0.1,0.1,0,0.1,0.1,0,3,24
"4111",101095,"East",14.96,97,27,-5,32,122,131,0,0,0,0,3,3,0,0,6,66,6,6,36,24,66,0,0,3,3,3,3,3,3,3,0,0,3.004,0.1,0.1,0.1,0.1,0.1,0.1,0,0,90
"4112",101104,"East",10.79,151,28,-5,33,99,301,0,0,0,3,3,3,3,0,6,33,6,0,24,9,33,0,3,3,3,3,0,3,3,3,0,0.3,1.201,0.1,0.1,0,0.1,0.1,0.1,0,9,36
"4113",101108,"East",9.69,175,25,-7,32,110,98,0,0,0,0,3,3,0,0,6,18,6,0,21,9,24,0,0,3,3,3,0,3,3,3,0,0,1.003,0.1,0.1,0,0.1,0.1,0.1,0,0,30
"4114",101113,"East",10.43,164,29,-5,34,92,115,0,0,0,0,3,3,0,0,6,36,6,3,12,12,27,0,0,3,3,3,3,3,3,3,0,0,1.31,0.1,0.1,0.1,0.1,0.1,0.1,0,0,39
"4115",101115,"East",9.66,228,26,-6,32,111,160,3,0,0,3,3,3,3,3,6,33,3,9,18,15,33,3,3,3,3,3,3,3,3,3,0.1,0.12,1.631,0.1,0.1,0.1,0.1,0.1,0.1,3,3,48
"4116",101118,"East",12.97,253,23,-7,30,141,147,0,0,0,0,3,3,0,0,6,24,3,0,9,3,21,0,0,3,3,3,0,3,3,3,0,0,0.92,0.1,0.1,0.01,0.1,0.1,0.1,0,0,27
"4117",101123,"East",10.53,230,25,-7,32,126,33,0,0,0,0,3,3,0,0,6,18,6,6,12,9,21,0,0,3,3,3,3,3,3,3,0,0,0.91,0.1,0.1,0.1,0.1,0.1,0.1,0,0,27
"4118",101130,"East",15.22,255,25,-6,31,147,47,0,0,0,0,3,3,0,0,6,24,3,3,9,0,21,0,0,3,3,3,3,3,0,3,0,0,1,0.1,0.1,0.1,0.1,0,0.1,0,0,30
"4119",101135,"East",13.06,332,27,-4,31,119,167,0,0,0,0,3,3,0,0,6,18,3,0,0,0,12,0,0,3,3,3,0,0,0,3,0,0,0.531,0.1,0.1,0.01,0.01,0.001,0.1,0,0,15
"4120",101140,"East",12.48,310,28,-4,32,117,169,0,0,0,0,3,3,0,0,6,42,3,6,0,9,30,0,0,3,3,3,3,0,3,3,0,0,1.301,0.1,0.1,0.1,0,0.1,0.1,0,0,39
"4121",101152,"East",12.81,313,28,-4,32,121,196,0,0,0,0,3,3,0,0,6,33,3,0,9,9,27,0,0,3,3,3,0,3,3,3,0,0,1.131,0.1,0.1,0.01,0.1,0.1,0.1,0,0,33
"4122",101155,"East",13.64,337,28,-4,32,119,198,0,0,0,0,3,3,0,0,6,33,3,6,3,9,21,0,0,3,3,3,3,3,3,3,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,30
"4123",101159,"East",12.24,389,29,-4,33,116,197,0,0,0,0,3,3,0,0,6,36,3,3,9,9,30,0,0,3,3,3,3,3,3,3,0,0,1.231,0.1,0.1,0.1,0.1,0.1,0.1,0,0,36
"4124",101167,"East",14.01,427,29,-4,33,106,292,0,0,0,0,3,3,0,0,6,18,3,6,0,3,15,0,0,3,3,3,3,0,3,3,0,0,0.74,0.1,0.1,0.1,0.01,0.1,0.1,0,0,21
"4125",101172,"East",13.17,476,28,-4,32,106,262,0,0,0,0,3,0,0,0,3,21,3,3,3,9,15,0,0,3,3,3,3,3,3,3,0,0,0.711,0.1,0.1,0.1,0.1,0.1,0.1,0,0,21
"4126",101173,"East",13.74,532,29,-4,33,115,200,0,0,0,0,4,3,0,0,7,11,0,6,0,3,8,0,0,4,4,0,3,0,3,4,0,0,2.23,1,0,0.1,0,0.1,1,0,0,14
"4127",101461,"East",12.37,121,28,-5,33,92,333,0,0,0,0,3,3,0,0,6,36,3,12,6,18,27,0,0,3,3,3,3,3,3,3,0,0,1.32,0.1,0.1,0.1,0.1,0.1,0.1,0,0,39
"4128",101464,"East",12.44,109,28,-4,32,99,284,0,0,0,0,3,3,0,0,6,30,3,12,6,21,21,0,0,3,3,3,3,3,3,3,0,0,1.102,0.1,0.1,0.1,0.1,0.1,0.1,0,0,33
"4129",101471,"East",12.99,121,27,-4,31,105,190,0,0,0,0,3,3,0,0,6,18,3,0,3,3,12,0,0,3,3,3,0,3,3,3,0,0,0.5,0.1,0.1,0,0.1,0.1,0.1,0,0,15
"4130",101474,"East",12.15,161,26,-5,31,101,222,0,0,0,0,3,3,0,0,6,9,0,0,0,0,9,0,0,3,3,0,0,0,0,3,0,0,0.31,0.1,0,0.01,0,0.01,0.1,0,0,9
"4131",101477,"East",16.73,191,24,-8,32,146,107,0,0,0,0,3,3,0,0,6,42,3,3,9,9,36,0,0,3,3,3,3,3,3,3,0,0,1.412,0.1,0.1,0.1,0.1,0.1,0.1,0,0,42
"4132",101482,"East",14.86,204,24,-6,30,140,60,0,0,0,0,3,3,0,0,6,21,3,3,0,3,15,0,0,3,3,3,3,0,3,3,0,0,0.62,0.1,0.1,0.1,0.01,0.1,0.1,0,0,18
"4133",101496,"East",12.92,248,27,-5,32,120,180,0,0,0,0,3,3,0,0,6,36,3,6,0,6,33,0,0,3,3,3,3,0,3,3,0,0,1.213,0.1,0.1,0.1,0.001,0.1,0.1,0,0,36
"4134",101501,"East",13.22,276,28,-5,33,119,187,0,0,0,0,3,3,0,0,6,36,3,3,6,12,30,0,0,3,3,3,3,3,3,3,0,0,1.23,0.1,0.1,0.1,0.1,0.1,0.1,0,0,36
"4135",101505,"East",14.17,287,28,-5,33,112,239,0,0,0,0,3,3,0,0,6,21,3,0,3,3,15,0,0,3,3,3,0,3,3,3,0,0,0.511,0.1,0.1,0.001,0.1,0.1,0.1,0,0,15
"4136",101511,"East",13.08,265,27,-4,31,103,217,0,0,0,0,3,0,0,0,3,12,3,0,3,0,9,0,0,3,3,3,0,3,0,3,0,0,0.33,0.1,0.1,0.01,0.1,0.01,0.1,0,0,9
"4137",101517,"East",13.07,323,28,-5,33,114,201,0,0,0,0,3,3,0,0,6,45,3,6,12,9,45,0,0,3,3,3,3,3,3,3,0,0,1.721,0.1,0.1,0.1,0.1,0.1,0.1,0,0,51
"4138",101528,"East",13.55,403,27,-5,32,99,258,0,0,0,0,3,3,0,0,6,24,3,0,0,3,18,0,0,3,3,3,0,0,3,3,0,0,0.6,0.1,0.1,0,0,0.1,0.1,0,0,18
"4139",101529,"East",12.37,417,28,-5,33,102,298,0,0,0,0,3,3,0,0,6,24,3,3,3,0,21,0,0,3,3,3,3,3,0,3,0,0,0.82,0.1,0.1,0.1,0.1,0.01,0.1,0,0,24
"4140",101532,"East",13.22,409,28,-5,33,101,289,0,0,0,0,3,3,0,0,6,15,3,3,0,0,12,0,0,3,3,3,3,0,0,3,0,0,0.53,0.1,0.1,0.1,0,0,0.1,0,0,15
"4141",101533,"East",12.76,463,28,-5,33,100,265,0,0,0,0,3,3,0,0,6,15,3,3,0,0,12,0,0,3,3,3,3,0,0,3,0,0,0.52,0.1,0.1,0.1,0,0.01,0.1,0,0,15
"4142",101540,"East",13.07,407,28,-5,33,102,251,0,0,0,0,3,3,0,0,6,21,3,3,0,3,15,0,0,3,3,3,3,0,3,3,0,0,0.63,0.1,0.1,0.1,0.01,0.1,0.1,0,0,18
"4143",101543,"East",13.16,520,28,-4,32,109,208,0,0,0,0,4,4,0,0,8,24,3,3,0,3,21,0,0,4,4,3,3,0,3,4,0,0,3.32,1,0.1,0.1,0,0.1,1,0,0,21
"4144",101547,"East",14.12,506,28,-5,33,97,250,0,0,0,0,3,4,0,0,7,10,0,6,0,9,10,0,0,4,4,0,3,0,3,4,0,0,1.32,1,0,0.1,0,0.1,1,0,0,13
"4145",101551,"East",14.5,565,29,-4,33,107,236,0,0,0,0,4,3,0,0,7,13,0,0,0,0,13,0,0,4,4,0,0,0,0,4,0,0,1.34,1,0,0.01,0,0.01,1,0,0,13
"4146",101555,"East",14.77,559,28,-5,33,101,269,0,0,0,0,3,3,0,0,6,18,3,3,0,3,15,0,0,3,3,3,3,0,3,3,0,0,0.52,0.1,0.1,0.1,0,0.1,0.1,0,0,15
"4147",101556,"East",13.98,613,28,-6,34,102,246,0,0,0,0,3,3,0,0,6,15,3,0,0,0,12,0,0,3,3,3,0,0,0,3,0,0,0.47,0.1,0.1,0.01,0,0.01,0.1,0,0,12
"4148",101806,"East",7.44,2,26,-3,29,121,114,0,0,0,0,4,3,0,0,7,41,7,6,18,18,28,0,0,4,4,4,3,3,3,4,0,0.002,2.312,1,1,0.1,0.1,0.1,1,0,0,43
"4149",101816,"East",19.56,80,28,-4,32,118,133,0,0,0,0,3,3,0,0,6,18,3,0,0,3,12,0,0,3,3,3,0,0,3,3,0,0,0.41,0.1,0.1,0,0,0.1,0.1,0,0,12
"4150",101824,"East",14.91,111,28,-4,32,103,263,0,0,0,0,3,3,0,0,6,9,0,9,0,9,9,0,0,3,3,0,3,0,3,3,0,0,0.51,0.1,0,0.1,0,0.1,0.1,0,0,15
"4151",101829,"East",13.34,151,26,-6,32,109,180,0,0,0,0,3,0,0,0,3,27,3,0,6,3,21,0,0,3,3,3,0,3,3,3,0,0,0.82,0.1,0.1,0.01,0.1,0.1,0.1,0,0,24
"4152",101831,"East",14.3,150,25,-7,32,124,88,0,0,0,0,3,3,0,0,6,21,0,3,0,3,18,0,0,3,3,0,3,0,3,3,0,0,0.72,0.1,0.01,0.1,0,0.1,0.1,0,0,21
"4153",101841,"East",13.53,155,25,-6,31,113,147,0,0,0,0,3,3,0,0,6,21,0,6,3,9,18,0,0,3,3,0,3,3,3,3,0,0,0.71,0.1,0.01,0.1,0.1,0.1,0.1,0,0,21
"4154",101852,"East",14.8,230,25,-7,32,110,122,0,0,0,0,3,3,0,0,6,21,3,3,3,6,15,0,0,3,3,3,3,3,3,3,0,0.001,0.512,0.1,0.1,0.1,0.1,0.1,0.1,0,0,15
"4155",101860,"East",15.42,282,28,-5,33,102,214,0,0,0,0,3,3,0,0,6,21,3,0,3,3,21,0,0,3,3,3,0,3,3,3,0,0,0.61,0.1,0.1,0.01,0.1,0.1,0.1,0,0,18
"4156",101870,"East",14.01,291,27,-5,32,102,208,0,0,0,0,3,3,0,0,6,24,3,6,3,9,18,0,0,3,3,3,3,3,3,3,0,0,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0,0,21
"4157",101878,"East",14.1,357,27,-5,32,100,207,0,0,0,0,4,3,0,0,7,20,4,0,3,0,16,0,0,4,4,4,0,3,0,4,0,0,1.41,1,1,0,0.1,0,1,0,0,16
"4158",101886,"East",13.57,358,27,-5,32,103,206,0,0,0,0,3,0,0,0,3,18,3,0,3,3,12,0,0,3,3,3,0,3,3,3,0,0,0.43,0.1,0.1,0.01,0.1,0.1,0.1,0,0,12
"4159",101890,"East",14.68,405,27,-5,32,100,195,0,0,0,0,3,3,0,0,6,24,3,3,3,3,18,0,0,3,3,3,3,3,3,3,0,0,0.72,0.1,0.1,0.1,0.1,0.1,0.1,0,0,21
"4160",101899,"East",14.16,456,26,-6,32,103,178,0,0,0,0,3,3,0,0,6,15,0,0,0,0,15,0,0,3,3,0,0,0,0,3,0,0,0.51,0.1,0,0.01,0,0.01,0.1,0,0,15
"4161",101900,"East",14.55,503,27,-6,33,98,210,0,0,0,0,4,3,0,0,7,16,0,0,0,0,16,0,0,4,4,0,0,0,0,4,0,0,1.401,1,0,0.001,0,0.001,1,0,0,16
"4162",101903,"East",14.09,554,27,-6,33,96,216,0,0,0,0,4,3,0,0,7,15,0,6,0,3,15,0,0,4,4,0,3,0,3,4,0,0,3.201,1,0,0.1,0,0.1,1,0,0,18
"4163",102128,"East",11.87,30,26,-6,32,125,149,0,0,0,0,3,0,0,0,3,9,3,3,0,6,3,0,0,3,3,3,3,0,3,3,0,0,0.251,0.1,0.1,0.1,0.01,0.1,0.1,0,0,6
"4164",102136,"East",12.96,15,27,-5,32,129,136,0,0,0,0,3,3,0,0,6,21,6,3,3,3,15,0,0,3,3,3,3,3,3,3,0,0.001,0.74,0.1,0.1,0.1,0.1,0.1,0.1,0,0,21
"4165",102158,"East",13.14,62,24,-7,31,130,62,0,0,0,0,3,3,0,0,6,6,0,3,0,3,6,0,0,3,3,0,3,0,3,3,0,0,0.25,0.1,0.01,0.1,0.01,0.1,0.1,0,0,6
"4166",102160,"East",12.13,69,27,-7,34,114,197,0,0,0,0,3,3,0,0,6,27,6,6,6,9,21,0,0,3,3,3,3,3,3,3,0,0,1.01,0.1,0.1,0.1,0.1,0.1,0.1,0,0,30
"4167",102164,"East",11.86,73,25,-7,32,116,122,0,0,0,0,4,3,0,0,7,32,10,3,12,6,22,0,0,4,4,4,3,3,3,4,0,0.001,1.911,1,1,0.1,0.1,0.1,1,0,0,31
"4168",102168,"East",10.96,58,27,-7,34,121,135,0,0,0,0,3,3,0,0,6,24,3,9,3,6,21,0,0,3,3,3,3,3,3,3,0,0,0.801,0.1,0.1,0.1,0.1,0.1,0.1,0,0,24
"4169",102171,"East",12.58,97,24,-9,33,123,68,0,0,0,0,3,4,0,0,7,37,9,9,15,15,31,0,0,4,4,3,3,3,3,4,0,0,2.2,1,0.1,0.1,0.1,0.1,1,0,0,40
"4170",102172,"East",15.48,119,25,-7,32,129,69,0,0,0,0,3,3,0,0,6,24,6,0,3,6,15,0,0,3,3,3,0,3,3,3,0,0,0.61,0.1,0.1,0,0.1,0.1,0.1,0,0,18
"4171",102175,"East",14.09,104,23,-9,32,129,62,0,0,0,0,3,3,0,0,6,6,0,3,0,0,6,0,0,3,3,0,3,0,0,3,0,0,0.33,0.1,0.01,0.1,0,0,0.1,0,0,9
"4172",102179,"East",11.98,115,24,-9,33,113,112,0,0,0,0,3,3,0,0,6,33,6,3,9,9,30,0,0,3,3,3,3,3,3,3,0,0,1.12,0.1,0.1,0.1,0.1,0.1,0.1,0,0,33
